
70	7988.728751046317	1.1605937893901552	13.802272081375122	0.07778725470412874	0.0
80	7922.186779785156	1.156742928283555	12.681238412857056	0.06971010227767854	0.0
90	7810.731579589844	1.1826632129294532	12.660350322723389	0.052202268665024636	0.0
100	7794.224398367745	1.1898606240749359	12.681179285049438	0.04445876219713435	0.0
110	7804.251447405134	1.1971707378114973	12.627520561218262	0.04476375945817329	0.0
120	7765.970035226004	1.2190151942627772	12.894043922424316	0.03777599216344344	0.0
130	7812.562105887277	1.2311766194445746	12.760828256607056	0.037776566935109765	0.0
140	7916.073955426898	1.2573868427957808	12.635933876037598	0.043591760159182764	0.0
150	7944.3311732700895	1.279148153747831	12.617857694625854	0.04049975066600432	0.0
160	7870.878749302456	1.2807345918246678	12.63360857963562	0.04060076403682061	0.0
170	7948.535771833147	1.288721438390868	12.939941167831421	0.04680016391857495	0.0
180	7948.877373395648	1.3302944970982415	12.795082330703735	0.03706359258642054	0.0
190	8027.454574148996	1.327662251676832	13.612157344818115	0.04649368211413612	0.0
200	8175.856094796317	1.3834586650133134	12.689293146133423	0.042850551001459077	0.0
210	8260.981059919084	1.3885505999837602	12.670976400375366	0.050178289487847104	0.0
220	8297.15706263951	1.3929096571036748	12.654092073440552	0.0576785813654909	0.0
230	8347.958677455357	1.4179201756204878	13.181598663330078	0.04975644445810291	0.0
240	8345.75944998605	1.4426515477044242	13.092383861541748	0.03993219030363904	0.0
250	8218.287522670202	1.382011365039008	13.034903049468994	0.06215169347886897	0.0
260	8247.985314941407	1.399359352673803	12.632905006408691	0.05911784568902158	0.0
270	8299.063310895648	1.4149133754628045	12.726011991500854	0.057922801743095394	0.0
280	8370.22165876116	1.4154012956789561	12.6688232421875	0.0646914449519245	0.0
290	8289.505521065848	1.4201479686158045	12.631508588790894	0.055180925733307136	0.0
300	8299.63079310826	1.4145827025175095	12.673056840896606	0.06024488141215377	0.0
310	8340.954830496652	1.4267719720091139	12.790932416915894	0.057088450428912134	0.0
320	8320.034020996094	1.4072215578385763	12.665089130401611	0.06934673766659331	0.0
330	8184.316744559152	1.3817717356341226	12.682873487472534	0.06864849414281192	0.0
340	8145.73159702846	1.4010129911558968	13.364750385284424	0.054087271527794696	0.0
350	8390.719646344865	1.4232742100954057	12.653616189956665	0.07007573142919755	0.0
360	8530.382334681919	1.4352843591145106	12.634105205535889	0.08207608941561537	0.0
370	8467.844008091517	1.4352684399911335	12.662818431854248	0.07416847194888591	0.0
380	8467.98572126116	1.4303883965526307	12.776812314987183	0.07920633743429446	0.0
390	8568.84991280692	1.4560041695833206	12.915974140167236	0.07616551984663579	0.0
400	8649.456026785714	1.488006015760558	12.924875974655151	0.07120137067093048	0.0
410	8501.078508649554	1.4405172599213465	12.675058841705322	0.07939352182783396	0.0
420	8618.354077148437	1.4621263325214386	12.764969110488892	0.0834687172851577	0.0
430	8643.29339076451	1.492655480333737	13.403725385665894	0.06693193428114379	0.0
440	8553.503571428571	1.4684481195041112	12.65728759765625	0.0665597768263797	0.0
450	8686.163835797992	1.504429535780634	12.961377382278442	0.0692306322101852	0.0
460	8696.636997767857	1.4920312962361744	12.65427827835083	0.07374174029576627	0.0
470	8727.828261021205	1.4840540328196117	13.102529048919678	0.0811187149577009	0.0
480	8706.609497070312	1.4931372370038714	13.060641288757324	0.08103920110302373	0.0
490	8729.36885811942	1.5062679580279759	12.67667818069458	0.06981677987944139	0.0
500	8704.792473493304	1.4852863916328976	13.108705759048462	0.08237882015013007	0.0
510	8728.999114118304	1.5085805986608778	13.176543951034546	0.07289718021940887	0.0
520	8636.674166434152	1.4846074564116343	13.027258157730103	0.07730833725669527	0.0
530	8771.450603376115	1.5407059345926557	13.117439031600952	0.05925216387585918	0.0
540	8756.982223074776	1.5157148701804024	13.125432014465332	0.07437277830463138	0.0
550	8877.457512555804	1.5447786846331188	12.8966965675354	0.07148788517665235	0.0
560	8836.85788922991	1.5529167136975697	12.651043176651001	0.06033393540914914	0.0
570	8790.620218331473	1.5282713000263486	13.12353801727295	0.07104013931713798	0.0
580	8828.218397739955	1.525815849644797	12.92738127708435	0.07726184634173296	0.0
590	8702.785246930804	1.5254331099135534	12.646114826202393	0.06416695125761361	0.0
600	8796.381190708706	1.5243484837668282	12.652554273605347	0.0758978453816944	0.0
610	8737.956821986607	1.5361807686941964	12.641477346420288	0.0615457422698036	0.0
620	8627.58009905134	1.5247150089059558	13.109076261520386	0.056603339290499335	0.0
630	8645.775885881696	1.5083691920552935	12.624381065368652	0.06721983617599417	0.0
640	8707.1341796875	1.5103731840848922	13.09624981880188	0.07332023914797088	0.0
650	8697.431644112723	1.5219523136104856	13.007484674453735	0.06569105779152387	0.0
