
61	7652.68794492713	1.0156969417371022	105
62	7131.900708555213	0.9889551186775413	108
63	6995.9248134459085	0.9895403996711355	106
64	6919.686032090807	0.9905372467276227	108
65	6868.330033895039	0.9913172216158811	106
66	6833.237806106362	0.9918450594482935	106
67	6807.681248686239	0.9922312877637923	107
68	6788.39084264644	0.9924969099562264	106
69	6772.184877732623	0.9926858996062001	106
70	6758.921177830717	0.9928189409687914	109
71	6747.975832924608	0.9929489410511582	109
72	6738.176671980101	0.9932517333415591	106
73	6731.007601860286	0.9932620647242251	107
74	6722.840091175028	0.9932190388307444	107
75	6716.738642534333	0.993451794861678	107
76	6710.36126287486	0.9934222708903087	106
77	6705.0512607728415	0.9935362523446704	106
78	6698.569367467769	0.9935305531249453	107
79	6694.466151818246	0.9936684933478522	108
80	6690.549465737107	0.9936845249124706	106
81	6685.784207276485	0.9937871873646039	106
82	6681.484783579736	0.9937889048336868	108
83	6677.666478944787	0.9938827648291139	106
84	6674.253296664799	0.9938432243372828	106
85	6670.636722253364	0.9939866719759098	108
86	6666.843089178111	0.9938813180132298	106
87	6662.8707245831	0.993968304443787	107
88	6659.307759949552	0.993927239623305	107
89	6656.186430160454	0.9940215489789509	108
90	6653.4751015975335	0.9939518805576547	108
91	6650.432532230941	0.9940901471894953	106
92	6646.981235110707	0.9939282288465799	106
93	6643.2284735846415	0.993987914906489	106
94	6639.285448342909	0.9938192655687375	107
95	6635.594365716088	0.9938374036096137	106
96	6631.115706453195	0.9937300239443244	106
97	6625.7414487282795	0.9935625885634144	106
98	6622.738087689182	0.9934762949366206	107
99	6617.907477928812	0.993276019802008	107
100	6613.000188743694	0.9930767514245927	107
101	6608.9484011526065	0.9930811322857981	107
102	6602.893000280269	0.9927517112060512	106
103	6598.590420929092	0.9926095285223204	106
104	6594.977167268077	0.9925125619221161	107
105	6587.130841858184	0.9923403508994612	108
106	6583.53013242713	0.9922367269148207	106
107	6579.614427287696	0.9922690793003202	106
108	6574.68671875	0.9921321028016608	108
109	6570.412430370656	0.9921587861706858	109
110	6566.342401205157	0.9920713695175445	106
111	6560.875186554092	0.992094673223025	106
112	6556.99672304162	0.9920257776841989	106
113	6552.594944646861	0.9920706593936869	106
114	6548.302703720572	0.9919559395901291	106
115	6543.171305703475	0.991865328929884	106
116	6538.8346850476455	0.9918941666727109	107
117	6534.795771440583	0.9919171929894007	107
118	6529.999318157932	0.9918691940371765	107
119	6525.363755955717	0.991922135470694	106
120	6521.342083712864	0.9919082179732387	106
121	6519.575213705157	0.9919667427849876	108
122	6512.506029288116	0.9918862324659066	107
123	6509.724215684557	0.9919754429782988	106
124	6504.376666725056	0.9918320831696549	107
125	6500.072306789518	0.9919378226113427	106
126	6496.266647106222	0.9919758980584251	108
127	6492.514871776906	0.9920189252348759	106
128	6488.152847358464	0.9920342147617597	106
